gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3148714326	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS910119508	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Melospiza	Melospiza melodia		SPECIES	Melospiza melodia (A.Wilson, 1810)	Melospiza melodia		US	Crotona Park	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839813	-73.89571							2020-05-01T00:00:00	1	5	2020	2492196	2492196	HUMAN_OBSERVATION	CLO	EBIRD	OBS910119508				CC_BY_4_0		obsr806887			2023-08-25T15:17:11.684Z		CONTINENT_DERIVED_FROM_COORDINATES
3148377320	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS910119514	Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Hirundo	Hirundo rustica		SPECIES	Hirundo rustica Linnaeus, 1758	Hirundo rustica		US	Crotona Park	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839813	-73.89571							2020-05-01T00:00:00	1	5	2020	9515886	9515886	HUMAN_OBSERVATION	CLO	EBIRD	OBS910119514				CC_BY_4_0		obsr806887			2023-08-25T15:17:08.319Z		CONTINENT_DERIVED_FROM_COORDINATES
3148107279	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS896169158	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Spizella	Spizella passerina		SPECIES	Spizella passerina (Bechstein, 1798)	Spizella passerina		US	Crotona Park	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839813	-73.89571							2020-04-16T00:00:00	16	4	2020	2492109	2492109	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS896169158				CC_BY_4_0		obsr806887			2023-08-25T15:42:21.890Z		CONTINENT_DERIVED_FROM_COORDINATES
3146989918	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS850004728	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Sturnus	Sturnus vulgaris		SPECIES	Sturnus vulgaris Linnaeus, 1758	Sturnus vulgaris		US	Crotona Park	New York	PRESENT	10	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.83805	-73.89492							2020-01-11T00:00:00	11	1	2020	9809229	9809229	HUMAN_OBSERVATION	CLO	EBIRD	OBS850004728				CC_BY_4_0		obsr445178			2023-08-25T15:44:10.221Z		CONTINENT_DERIVED_FROM_COORDINATES
3146944261	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS896169160	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Melospiza	Melospiza georgiana		SPECIES	Melospiza georgiana (Latham, 1790)	Melospiza georgiana		US	Crotona Park	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839813	-73.89571							2020-04-16T00:00:00	16	4	2020	2492235	2492235	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS896169160				CC_BY_4_0		obsr806887			2023-08-25T15:17:49.748Z		CONTINENT_DERIVED_FROM_COORDINATES
3145642980	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS850004717	Animalia	Chordata	Aves	Passeriformes	Icteridae	Quiscalus	Quiscalus quiscula		SPECIES	Quiscalus quiscula (Linnaeus, 1758)	Quiscalus quiscula		US	Crotona Park	New York	PRESENT	30	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.83805	-73.89492							2020-01-11T00:00:00	11	1	2020	2484155	2484155	HUMAN_OBSERVATION	CLO	EBIRD	OBS850004717				CC_BY_4_0		obsr445178			2023-08-25T15:43:21.353Z		CONTINENT_DERIVED_FROM_COORDINATES
3144771968	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS850004724	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Buteo	Buteo jamaicensis		SPECIES	Buteo jamaicensis (Gmelin, 1788)	Buteo jamaicensis		US	Crotona Park	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.83805	-73.89492							2020-01-11T00:00:00	11	1	2020	2480542	2480542	HUMAN_OBSERVATION	CLO	EBIRD	OBS850004724				CC_BY_4_0		obsr445178			2023-08-25T15:16:25.156Z		CONTINENT_DERIVED_FROM_COORDINATES
3144767289	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS896169159	Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Tachycineta	Tachycineta bicolor		SPECIES	Tachycineta bicolor (Vieillot, 1808)	Tachycineta bicolor		US	Crotona Park	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839813	-73.89571							2020-04-16T00:00:00	16	4	2020	2489181	2489181	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS896169159				CC_BY_4_0		obsr806887			2023-08-25T15:17:13.276Z		CONTINENT_DERIVED_FROM_COORDINATES
3144644945	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS850004730	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus delawarensis		SPECIES	Larus delawarensis Ord, 1815	Larus delawarensis		US	Crotona Park	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.83805	-73.89492							2020-01-11T00:00:00	11	1	2020	2481134	2481134	HUMAN_OBSERVATION	CLO	EBIRD	OBS850004730				CC_BY_4_0		obsr445178			2023-08-25T15:40:06.209Z		CONTINENT_DERIVED_FROM_COORDINATES
3142316226	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS896169156	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Buteo	Buteo jamaicensis		SPECIES	Buteo jamaicensis (Gmelin, 1788)	Buteo jamaicensis		US	Crotona Park	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839813	-73.89571							2020-04-16T00:00:00	16	4	2020	2480542	2480542	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS896169156				CC_BY_4_0		obsr806887			2023-08-25T15:17:08.579Z		CONTINENT_DERIVED_FROM_COORDINATES
3140162940	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS850004727	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	Columba livia		SPECIES	Columba livia J.F.Gmelin, 1789	Columba livia		US	Crotona Park	New York	PRESENT	13	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.83805	-73.89492							2020-01-11T00:00:00	11	1	2020	2495414	2495414	HUMAN_OBSERVATION	CLO	EBIRD	OBS850004727				CC_BY_4_0		obsr445178			2023-08-25T15:40:06.320Z		CONTINENT_DERIVED_FROM_COORDINATES
3140101987	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS850004719	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos		SPECIES	Anas platyrhynchos Linnaeus, 1758	Anas platyrhynchos		US	Crotona Park	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.83805	-73.89492							2020-01-11T00:00:00	11	1	2020	9761484	9761484	HUMAN_OBSERVATION	CLO	EBIRD	OBS850004719				CC_BY_4_0		obsr445178			2023-08-25T15:44:09.405Z		CONTINENT_DERIVED_FROM_COORDINATES
