gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4398663066	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1572912331	Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	Highbridge Park--N of Alexander Hamilton Bridge	New York	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	40.852894	-73.92612							2022-12-01T00:00:00	1	12	2022	2482593	2482593	HUMAN_OBSERVATION	CLO	EBIRD	OBS1572912331				CC_BY_4_0		obsr3256179			2023-08-25T15:53:31.546Z		CONTINENT_DERIVED_FROM_COORDINATES
4398260180	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1442882727	Animalia	Chordata	Aves	Passeriformes	Mimidae	Mimus	Mimus polyglottos		SPECIES	Mimus polyglottos (Linnaeus, 1758)	Mimus polyglottos		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-26T00:00:00	26	5	2022	5231677	5231677	HUMAN_OBSERVATION	CLO	EBIRD	OBS1442882727				CC_BY_4_0		obsr1709209			2023-08-25T15:23:30.833Z		CONTINENT_DERIVED_FROM_COORDINATES
4397910428	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1506678072	Animalia	Chordata	Aves	Passeriformes	Mimidae	Dumetella	Dumetella carolinensis		SPECIES	Dumetella carolinensis (Linnaeus, 1766)	Dumetella carolinensis		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-08-28T00:00:00	28	8	2022	2494936	2494936	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1506678072				CC_BY_4_0		obsr1012275			2023-08-25T15:25:29.040Z		CONTINENT_DERIVED_FROM_COORDINATES
4397892608	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1558738199	Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	11	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-11-10T00:00:00	10	11	2022	2482593	2482593	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1558738199				CC_BY_4_0		obsr1012275			2023-08-25T15:25:30.778Z		CONTINENT_DERIVED_FROM_COORDINATES
4397883216	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1526483216	Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	Highbridge Park--N of Alexander Hamilton Bridge	New York	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.852894	-73.92612							2022-09-26T00:00:00	26	9	2022	2482593	2482593	HUMAN_OBSERVATION	CLO	EBIRD	OBS1526483216				CC_BY_4_0		obsr2227055			2023-08-25T15:56:26.196Z		CONTINENT_DERIVED_FROM_COORDINATES
4397729627	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1532715080	Animalia	Chordata	Aves	Passeriformes	Parulidae	Mniotilta	Mniotilta varia		SPECIES	Mniotilta varia (Linnaeus, 1766)	Mniotilta varia		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-10-05T00:00:00	5	10	2022	2489613	2489613	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1532715080				CC_BY_4_0		obsr1012275			2023-08-25T16:00:10.726Z		CONTINENT_DERIVED_FROM_COORDINATES
4397073645	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1584286804	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus migratorius		SPECIES	Turdus migratorius Linnaeus, 1766	Turdus migratorius		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	9	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-12-18T00:00:00	18	12	2022	9510564	9510564	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1584286804				CC_BY_4_0		obsr1012275			2023-08-25T15:55:56.072Z		CONTINENT_DERIVED_FROM_COORDINATES
4396795418	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1562374455	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-11-15T00:00:00	15	11	2022	9409198	9409198	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1562374455				CC_BY_4_0		obsr1012275			2023-08-25T15:24:53.642Z		CONTINENT_DERIVED_FROM_COORDINATES
4396698633	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1580786625	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus	Molothrus ater		SPECIES	Molothrus ater (Boddaert, 1783)	Molothrus ater		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-12-13T00:00:00	13	12	2022	2484391	2484391	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1580786625				CC_BY_4_0		obsr1012275			2023-08-25T15:25:33.467Z		CONTINENT_DERIVED_FROM_COORDINATES
4396570811	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1447684305	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis	Cardinalis cardinalis		SPECIES	Cardinalis cardinalis (Linnaeus, 1758)	Cardinalis cardinalis		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-31T00:00:00	31	5	2022	2490384	2490384	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1447684305				CC_BY_4_0		obsr1012275			2023-08-25T15:23:30.356Z		CONTINENT_DERIVED_FROM_COORDINATES
4396535102	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1482492036	Animalia	Chordata	Aves	Passeriformes	Passeridae	Passer	Passer domesticus		SPECIES	Passer domesticus (Linnaeus, 1758)	Passer domesticus		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	10	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-07-19T00:00:00	19	7	2022	5231190	5231190	HUMAN_OBSERVATION	CLO	EBIRD	OBS1482492036				CC_BY_4_0		obsr2895275			2023-08-25T15:24:07.047Z		CONTINENT_DERIVED_FROM_COORDINATES
4396198851	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1548475741	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis	Cardinalis cardinalis		SPECIES	Cardinalis cardinalis (Linnaeus, 1758)	Cardinalis cardinalis		US	Highbridge Park--N of Alexander Hamilton Bridge	New York	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.852894	-73.92612							2022-10-15T00:00:00	15	10	2022	2490384	2490384	HUMAN_OBSERVATION	CLO	EBIRD	OBS1548475741				CC_BY_4_0		obsr2227055			2023-08-25T15:25:10.861Z		CONTINENT_DERIVED_FROM_COORDINATES
4396040107	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1426260066	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus migratorius		SPECIES	Turdus migratorius Linnaeus, 1766	Turdus migratorius		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-13T00:00:00	13	5	2022	9510564	9510564	HUMAN_OBSERVATION	CLO	EBIRD	OBS1426260066				CC_BY_4_0		obsr246289			2023-08-25T15:23:57.564Z		CONTINENT_DERIVED_FROM_COORDINATES
4395853215	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1572912336	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus migratorius		SPECIES	Turdus migratorius Linnaeus, 1766	Turdus migratorius		US	Highbridge Park--N of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.852894	-73.92612							2022-12-01T00:00:00	1	12	2022	9510564	9510564	HUMAN_OBSERVATION	CLO	EBIRD	OBS1572912336				CC_BY_4_0		obsr3256179			2023-08-25T15:25:34.325Z		CONTINENT_DERIVED_FROM_COORDINATES
4395825161	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1535748871	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus delawarensis		SPECIES	Larus delawarensis Ord, 1815	Larus delawarensis		US	Highbridge Park--N of Alexander Hamilton Bridge	New York	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.852894	-73.92612							2022-10-08T00:00:00	8	10	2022	2481134	2481134	HUMAN_OBSERVATION	CLO	EBIRD	OBS1535748871				CC_BY_4_0		obsr2227055			2023-08-25T15:24:35.809Z		CONTINENT_DERIVED_FROM_COORDINATES
4395820953	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1442882728	Animalia	Chordata	Aves	Passeriformes	Mimidae	Dumetella	Dumetella carolinensis		SPECIES	Dumetella carolinensis (Linnaeus, 1766)	Dumetella carolinensis		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	12	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-26T00:00:00	26	5	2022	2494936	2494936	HUMAN_OBSERVATION	CLO	EBIRD	OBS1442882728				CC_BY_4_0		obsr1709209			2023-08-25T15:54:19.812Z		CONTINENT_DERIVED_FROM_COORDINATES
4395427428	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1532715104	Animalia	Chordata	Aves	Passeriformes	Regulidae	Regulus	Regulus calendula		SPECIES	Corthylio calendula (Linnaeus, 1766)	Corthylio calendula		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-10-05T00:00:00	5	10	2022	11261360	2484597	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1532715104				CC_BY_4_0		obsr1012275			2023-08-25T15:53:16.430Z		CONTINENT_DERIVED_FROM_COORDINATES
4395398307	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1558738192	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Spinus	Spinus tristis		SPECIES	Spinus tristis (Linnaeus, 1758)	Spinus tristis		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-11-10T00:00:00	10	11	2022	5231640	5231640	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1558738192				CC_BY_4_0		obsr1012275			2023-08-25T15:57:25.615Z		CONTINENT_DERIVED_FROM_COORDINATES
4395333894	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1530524696	Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	Highbridge Park--N of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.852894	-73.92612							2022-10-02T00:00:00	2	10	2022	2482593	2482593	HUMAN_OBSERVATION	CLO	EBIRD	OBS1530524696				CC_BY_4_0		obsr2227055			2023-08-25T15:24:51.831Z		CONTINENT_DERIVED_FROM_COORDINATES
4394864235	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1566621908	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus guttatus		SPECIES	Catharus guttatus (Pallas, 1811)	Catharus guttatus		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-11-21T00:00:00	21	11	2022	2490810	2490810	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1566621908				CC_BY_4_0		obsr1012275			2023-08-25T15:24:50.830Z		CONTINENT_DERIVED_FROM_COORDINATES
4394772896	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1549090431	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Spizella	Spizella passerina		SPECIES	Spizella passerina (Bechstein, 1798)	Spizella passerina		US	Highbridge Park--N of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.852894	-73.92612							2022-10-27T00:00:00	27	10	2022	2492109	2492109	HUMAN_OBSERVATION	CLO	EBIRD	OBS1549090431				CC_BY_4_0		obsr2227055			2023-08-25T15:25:21.870Z		CONTINENT_DERIVED_FROM_COORDINATES
4394551404	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1474351225	Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Hirundo	Hirundo rustica		SPECIES	Hirundo rustica Linnaeus, 1758	Hirundo rustica		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-07-06T00:00:00	6	7	2022	9515886	9515886	HUMAN_OBSERVATION	CLO	EBIRD	OBS1474351225				CC_BY_4_0		obsr1337140			2023-08-25T15:58:59.879Z		CONTINENT_DERIVED_FROM_COORDINATES
4394465360	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1474351222	Animalia	Chordata	Aves	Passeriformes	Passeridae	Passer	Passer domesticus		SPECIES	Passer domesticus (Linnaeus, 1758)	Passer domesticus		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	25	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-07-06T00:00:00	6	7	2022	5231190	5231190	HUMAN_OBSERVATION	CLO	EBIRD	OBS1474351222				CC_BY_4_0		obsr1337140			2023-08-25T15:52:38.912Z		CONTINENT_DERIVED_FROM_COORDINATES
4394409741	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1523776284	Animalia	Chordata	Aves	Passeriformes	Mimidae	Dumetella	Dumetella carolinensis		SPECIES	Dumetella carolinensis (Linnaeus, 1766)	Dumetella carolinensis		US	Highbridge Park--N of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.852894	-73.92612							2022-09-22T00:00:00	22	9	2022	2494936	2494936	HUMAN_OBSERVATION	CLO	EBIRD	OBS1523776284				CC_BY_4_0		obsr2227055			2023-08-25T15:55:22.654Z		CONTINENT_DERIVED_FROM_COORDINATES
4394268580	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1383843349	Animalia	Chordata	Aves	Anseriformes	Anatidae	Branta	Branta canadensis		SPECIES	Branta canadensis (Linnaeus, 1758)	Branta canadensis		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-04-05T00:00:00	5	4	2022	5232437	5232437	HUMAN_OBSERVATION	CLO	EBIRD	OBS1383843349				CC_BY_4_0		obsr246289			2023-08-25T15:23:35.159Z		CONTINENT_DERIVED_FROM_COORDINATES
4394004160	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1446251599	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Sturnus	Sturnus vulgaris		SPECIES	Sturnus vulgaris Linnaeus, 1758	Sturnus vulgaris		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-29T00:00:00	29	5	2022	9809229	9809229	HUMAN_OBSERVATION	CLO	EBIRD	OBS1446251599				CC_BY_4_0		obsr2895275			2023-08-25T15:52:25.572Z		CONTINENT_DERIVED_FROM_COORDINATES
4393951734	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1472035615	Animalia	Chordata	Aves	Passeriformes	Mimidae	Dumetella	Dumetella carolinensis		SPECIES	Dumetella carolinensis (Linnaeus, 1766)	Dumetella carolinensis		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-07-03T00:00:00	3	7	2022	2494936	2494936	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1472035615				CC_BY_4_0		obsr1012275			2023-08-25T15:51:57.169Z		CONTINENT_DERIVED_FROM_COORDINATES
4393777752	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1400837837	Animalia	Chordata	Aves	Piciformes	Picidae	Colaptes	Colaptes auratus		SPECIES	Colaptes auratus (Linnaeus, 1758)	Colaptes auratus		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-04-23T00:00:00	23	4	2022	2478259	2478259	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1400837837				CC_BY_4_0		obsr1012275			2023-08-25T15:55:16.947Z		CONTINENT_DERIVED_FROM_COORDINATES
4393710140	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1472035612	Animalia	Chordata	Aves	Piciformes	Picidae	Dryobates	Dryobates pubescens		SPECIES	Dryobates pubescens (Linnaeus, 1766)	Dryobates pubescens		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-07-03T00:00:00	3	7	2022	9149595	9149595	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1472035612				CC_BY_4_0		obsr1012275			2023-08-25T15:23:31.667Z		CONTINENT_DERIVED_FROM_COORDINATES
4393589883	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1399730533	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax	Phalacrocorax auritus		SPECIES	Nannopterum auritum (R.P.Lesson, 1831)	Nannopterum auritum		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-04-22T00:00:00	22	4	2022	9275717	2481875	HUMAN_OBSERVATION	CLO	EBIRD	OBS1399730533				CC_BY_4_0		obsr246289			2023-08-25T15:50:22.287Z		CONTINENT_DERIVED_FROM_COORDINATES
4393532453	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1530688619	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Melospiza	Melospiza melodia		SPECIES	Melospiza melodia (A.Wilson, 1810)	Melospiza melodia		US	Highbridge Park--N of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.852894	-73.92612							2022-10-02T00:00:00	2	10	2022	2492196	2492196	HUMAN_OBSERVATION	CLO	EBIRD	OBS1530688619				CC_BY_4_0		obsr2227055			2023-08-25T16:00:28.438Z		CONTINENT_DERIVED_FROM_COORDINATES
4393416955	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1569840383	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Accipiter	Accipiter cooperii		SPECIES	Accipiter cooperii (Bonaparte, 1828)	Accipiter cooperii		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-11-26T00:00:00	26	11	2022	2480621	2480621	HUMAN_OBSERVATION	CLO	EBIRD	OBS1569840383				CC_BY_4_0		obsr2091275			2023-08-25T15:25:24.580Z		CONTINENT_DERIVED_FROM_COORDINATES
4393386424	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1427370393	Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireo	Vireo solitarius		SPECIES	Vireo solitarius (A.Wilson, 1810)	Vireo solitarius		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-14T00:00:00	14	5	2022	2487456	2487456	HUMAN_OBSERVATION	CLO	EBIRD	OBS1427370393				CC_BY_4_0		obsr246289			2023-08-25T15:59:26.493Z		CONTINENT_DERIVED_FROM_COORDINATES
4393094714	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1472035616	Animalia	Chordata	Aves	Anseriformes	Anatidae	Branta	Branta canadensis		SPECIES	Branta canadensis (Linnaeus, 1758)	Branta canadensis		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-07-03T00:00:00	3	7	2022	5232437	5232437	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1472035616				CC_BY_4_0		obsr1012275			2023-08-25T15:54:48.869Z		CONTINENT_DERIVED_FROM_COORDINATES
4393070893	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1413146944	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Tyrannus	Tyrannus tyrannus		SPECIES	Tyrannus tyrannus (Linnaeus, 1758)	Tyrannus tyrannus		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-03T00:00:00	3	5	2022	5229688	5229688	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1413146944				CC_BY_4_0		obsr1012275			2023-08-25T15:23:07.032Z		CONTINENT_DERIVED_FROM_COORDINATES
4393009270	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1449010852	Animalia	Chordata	Aves	Passeriformes	Mimidae	Dumetella	Dumetella carolinensis		SPECIES	Dumetella carolinensis (Linnaeus, 1766)	Dumetella carolinensis		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-06-01T00:00:00	1	6	2022	2494936	2494936	HUMAN_OBSERVATION	CLO	EBIRD	OBS1449010852				CC_BY_4_0		obsr2895275			2023-08-25T15:53:43.854Z		CONTINENT_DERIVED_FROM_COORDINATES
4392892345	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1426260064	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	Columba livia		SPECIES	Columba livia J.F.Gmelin, 1789	Columba livia		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-13T00:00:00	13	5	2022	2495414	2495414	HUMAN_OBSERVATION	CLO	EBIRD	OBS1426260064				CC_BY_4_0		obsr246289			2023-08-25T15:24:06.326Z		CONTINENT_DERIVED_FROM_COORDINATES
4392596220	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1415494432	Animalia	Chordata	Aves	Passeriformes	Parulidae	Leiothlypis	Leiothlypis ruficapilla		SPECIES	Leiothlypis ruficapilla (A.Wilson, 1811)	Leiothlypis ruficapilla		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-05T00:00:00	5	5	2022	7531611	7531611	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1415494432				CC_BY_4_0		obsr1012275			2023-08-25T15:23:19.185Z		CONTINENT_DERIVED_FROM_COORDINATES
4392267954	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1368934827	Animalia	Chordata	Aves	Passeriformes	Bombycillidae	Bombycilla	Bombycilla cedrorum		SPECIES	Bombycilla cedrorum Vieillot, 1808	Bombycilla cedrorum		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-03-18T00:00:00	18	3	2022	2484609	2484609	HUMAN_OBSERVATION	CLO	EBIRD	OBS1368934827				CC_BY_4_0		obsr246289			2023-08-25T15:51:38.558Z		CONTINENT_DERIVED_FROM_COORDINATES
4392255151	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1532715082	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus migratorius		SPECIES	Turdus migratorius Linnaeus, 1766	Turdus migratorius		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	11	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-10-05T00:00:00	5	10	2022	9510564	9510564	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1532715082				CC_BY_4_0		obsr1012275			2023-08-25T15:26:49.407Z		CONTINENT_DERIVED_FROM_COORDINATES
