x,y,PM2.5,park,BC,NO,NO2,O3
992027.3055,225558.06540000002,6.249800205230713,CentralPark,0.554613471031189,12.835430145263672,19.439542770385742,NA
993011.3055,225558.06540000002,6.138699054718018,CentralPark,0.5400717258453369,10.96706485748291,17.118209838867188,NA
993995.3055,225558.06540000002,6.023935317993164,CentralPark,0.5258433222770691,9.640410423278809,15.453598976135254,NA
994979.3055,225558.06540000002,6.030420303344727,CentralPark,0.5249938368797302,10.013039588928223,15.648011207580566,NA
995963.3055,225558.06540000002,6.167658805847168,CentralPark,0.5420945286750793,11.955390930175781,17.53931999206543,NA
996947.3055,225558.06540000002,6.306545257568359,CentralPark,0.5536060929298401,13.850815773010254,19.510835647583008,NA
997931.3055,225558.06540000002,6.416305065155029,CentralPark,0.5692898631095886,14.401641845703125,20.48600959777832,NA
989075.3055,224574.06540000002,6.472586631774902,CentralPark,0.5748836994171143,13.644359588623047,19.903547286987305,NA
990059.3055,224574.06540000002,6.490488529205322,CentralPark,0.5770993232727051,14.58813190460205,20.581809997558594,NA
991043.3055,224574.06540000002,6.350453853607178,CentralPark,0.5618407130241394,13.271865844726562,19.870882034301758,NA
992027.3055,224574.06540000002,6.258414268493652,CentralPark,0.5497875809669495,11.22939395904541,18.292951583862305,NA
993011.3055,224574.06540000002,6.163605690002441,CentralPark,0.5371847152709961,10.014047622680664,15.974628448486328,NA
993995.3055,224574.06540000002,6.09731388092041,CentralPark,0.5307473540306091,9.870687484741211,15.994176864624023,NA
994979.3055,224574.06540000002,6.175529956817627,CentralPark,0.5351560711860657,10.91907787322998,16.598018646240234,NA
995963.3055,224574.06540000002,6.350259304046631,CentralPark,0.5551552772521973,12.982586860656738,19.29576873779297,NA
996947.3055,224574.06540000002,6.4758806228637695,CentralPark,0.5640984177589417,14.368210792541504,20.60679054260254,NA
997931.3055,224574.06540000002,6.538766384124756,CentralPark,0.5703389644622803,14.411221504211426,20.783300399780273,NA
989075.3055,223590.06540000002,6.511868000030518,CentralPark,0.5766772627830505,14.80583667755127,20.48365592956543,NA
990059.3055,223590.06540000002,6.478694438934326,CentralPark,0.5697674751281738,14.295561790466309,20.26618194580078,NA
991043.3055,223590.06540000002,6.342331886291504,CentralPark,0.5571873784065247,12.426412582397461,18.978286743164062,NA
992027.3055,223590.06540000002,6.253201007843018,CentralPark,0.546841025352478,10.41568660736084,16.828645706176758,NA
993011.3055,223590.06540000002,6.157382011413574,CentralPark,0.5320241451263428,9.50423526763916,15.60304069519043,NA
993995.3055,223590.06540000002,6.167500019073486,CentralPark,0.5323877334594727,10.089012145996094,16.315908432006836,NA
994979.3055,223590.06540000002,6.352356433868408,CentralPark,0.5554848313331604,13.21546745300293,19.079824447631836,NA
995963.3055,223590.06540000002,6.549389362335205,CentralPark,0.5719506740570068,15.187874794006348,20.7804012298584,NA
996947.3055,223590.06540000002,6.653994560241699,CentralPark,0.5729741454124451,15.212882995605469,21.682205200195312,NA
997931.3055,223590.06540000002,6.64009428024292,CentralPark,0.5702112317085266,15.449790954589844,21.5627384185791,NA
989075.3055,222606.06540000002,6.525696277618408,CentralPark,0.5875276923179626,15.043874740600586,21.23383140563965,NA
990059.3055,222606.06540000002,6.429744243621826,CentralPark,0.5677263140678406,14.335707664489746,20.18906593322754,NA
991043.3055,222606.06540000002,6.314391136169434,CentralPark,0.5510408878326416,11.824193000793457,18.30582618713379,NA
992027.3055,222606.06540000002,6.229312419891357,CentralPark,0.5374259352684021,9.798630714416504,15.84015941619873,NA
993011.3055,222606.06540000002,6.1599273681640625,CentralPark,0.5301258563995361,9.43747615814209,15.650200843811035,NA
993995.3055,222606.06540000002,6.284285545349121,CentralPark,0.5428597927093506,11.550858497619629,17.4638614654541,NA
994979.3055,222606.06540000002,6.499916076660156,CentralPark,0.5617261528968811,13.71468448638916,20.135175704956055,NA
995963.3055,222606.06540000002,6.6900153160095215,CentralPark,0.5737709999084473,14.5464506149292,21.80303382873535,NA
996947.3055,222606.06540000002,6.790055274963379,CentralPark,0.5766115784645081,15.33757495880127,22.308149337768555,NA
997931.3055,222606.06540000002,6.733627796173096,CentralPark,0.5711280703544617,15.765830993652344,21.905309677124023,NA
989075.3055,221622.06540000002,6.634195327758789,CentralPark,0.5916825532913208,14.052435874938965,21.357328414916992,NA
990059.3055,221622.06540000002,6.489385604858398,CentralPark,0.563680112361908,13.150593757629395,20.063331604003906,NA
991043.3055,221622.06540000002,6.340569496154785,CentralPark,0.5480619668960571,11.066548347473145,17.156166076660156,NA
992027.3055,221622.06540000002,6.239832878112793,CentralPark,0.5343687534332275,9.546772003173828,15.832998275756836,NA
993011.3055,221622.06540000002,6.240878582000732,CentralPark,0.5337368845939636,9.891010284423828,16.2510986328125,NA
993995.3055,221622.06540000002,6.415888786315918,CentralPark,0.5528671741485596,11.729390144348145,18.746679306030273,NA
994979.3055,221622.06540000002,6.630925178527832,CentralPark,0.5696924328804016,13.582170486450195,20.940898895263672,NA
995963.3055,221622.06540000002,6.79042387008667,CentralPark,0.5752103328704834,14.975700378417969,22.329620361328125,NA
996947.3055,221622.06540000002,6.819174766540527,CentralPark,0.5819502472877502,15.416985511779785,22.629657745361328,NA
997931.3055,221622.06540000002,6.7226762771606445,CentralPark,0.5752609968185425,16.8288631439209,21.85053062438965,NA
989075.3055,220638.06540000002,6.909944534301758,CentralPark,0.6095162034034729,14.950742721557617,21.789535522460938,NA
990059.3055,220638.06540000002,6.794877052307129,CentralPark,0.5839313864707947,13.40753173828125,20.37314796447754,NA
991043.3055,220638.06540000002,6.617827415466309,CentralPark,0.5553270578384399,10.362173080444336,17.542255401611328,NA
992027.3055,220638.06540000002,6.4603271484375,CentralPark,0.5448198914527893,9.77454662322998,16.763614654541016,NA
993011.3055,220638.06540000002,6.470979690551758,CentralPark,0.5483978390693665,10.9727144241333,17.72709083557129,NA
993995.3055,220638.06540000002,6.622169017791748,CentralPark,0.5648866891860962,12.861802101135254,20.315763473510742,NA
994979.3055,220638.06540000002,6.791406631469727,CentralPark,0.5799404978752136,14.525891304016113,21.797359466552734,NA
995963.3055,220638.06540000002,6.853297710418701,CentralPark,0.5751815438270569,15.33640193939209,22.48646354675293,NA
996947.3055,220638.06540000002,6.822744846343994,CentralPark,0.5714337825775146,15.650348663330078,22.166080474853516,NA
997931.3055,220638.06540000002,6.690269470214844,CentralPark,0.5646314024925232,15.15208625793457,21.127944946289062,NA
989075.3055,219654.06540000002,7.377946853637695,CentralPark,0.6313557028770447,14.112881660461426,22.55811309814453,NA
990059.3055,219654.06540000002,7.249881267547607,CentralPark,0.6004784107208252,12.093649864196777,20.229188919067383,NA
991043.3055,219654.06540000002,7.087311267852783,CentralPark,0.5797396898269653,10.675341606140137,19.21465301513672,NA
992027.3055,219654.06540000002,6.909239768981934,CentralPark,0.5699636936187744,10.723603248596191,18.855939865112305,NA
993011.3055,219654.06540000002,6.817763805389404,CentralPark,0.5710598826408386,12.362688064575195,20.521644592285156,NA
993995.3055,219654.06540000002,6.882008075714111,CentralPark,0.5807057023048401,13.778715133666992,21.41654396057129,NA
994979.3055,219654.06540000002,6.944394111633301,CentralPark,0.5887455940246582,15.47343635559082,22.371013641357422,NA
995963.3055,219654.06540000002,6.900567054748535,CentralPark,0.5859229564666748,17.202133178710938,22.52130889892578,NA
996947.3055,219654.06540000002,6.7575297355651855,CentralPark,0.5738784670829773,16.404760360717773,22.224092483520508,NA
997931.3055,219654.06540000002,6.638087272644043,CentralPark,0.5619770884513855,14.678133010864258,20.383081436157227,NA
989075.3055,218670.06540000002,7.955795764923096,CentralPark,0.6690393090248108,15.712189674377441,24.013696670532227,NA
990059.3055,218670.06540000002,7.787569999694824,CentralPark,0.6408882737159729,14.65731430053711,22.513086318969727,NA
991043.3055,218670.06540000002,7.528528213500977,CentralPark,0.6117211580276489,12.116070747375488,21.141695022583008,NA
992027.3055,218670.06540000002,7.363358497619629,CentralPark,0.6006466746330261,12.042531967163086,21.3679256439209,NA
993011.3055,218670.06540000002,7.225061416625977,CentralPark,0.6010761857032776,13.295934677124023,22.625219345092773,NA
993995.3055,218670.06540000002,7.152694225311279,CentralPark,0.6017236113548279,15.666603088378906,23.003860473632812,NA
994979.3055,218670.06540000002,7.055489540100098,CentralPark,0.5844953060150146,15.25748348236084,22.608814239501953,NA
995963.3055,218670.06540000002,6.9013824462890625,CentralPark,0.5751161575317383,16.498586654663086,22.346162796020508,NA
996947.3055,218670.06540000002,6.695080757141113,CentralPark,0.5681799054145813,18.705577850341797,21.099565505981445,NA
997931.3055,218670.06540000002,6.5494561195373535,CentralPark,0.5693489909172058,14.762173652648926,19.65053367614746,NA
989075.3055,217686.06540000002,8.570195198059082,CentralPark,0.7004069089889526,17.654720306396484,25.215566635131836,NA
990059.3055,217686.06540000002,8.390881538391113,CentralPark,0.6773042678833008,15.262030601501465,25.165870666503906,NA
991043.3055,217686.06540000002,8.147234916687012,CentralPark,0.6570042371749878,13.77529239654541,24.872665405273438,NA
992027.3055,217686.06540000002,7.8525776863098145,CentralPark,0.6420873999595642,13.457962989807129,24.66523551940918,NA
993011.3055,217686.06540000002,7.548065185546875,CentralPark,0.6228973865509033,13.556824684143066,24.17479133605957,NA
993995.3055,217686.06540000002,7.340039253234863,CentralPark,0.6101158261299133,15.6255464553833,23.82915496826172,NA
994979.3055,217686.06540000002,7.153834342956543,CentralPark,0.5989506840705872,15.98599624633789,23.250669479370117,NA
995963.3055,217686.06540000002,6.882288932800293,CentralPark,0.5733780264854431,19.525440216064453,22.10115623474121,NA
996947.3055,217686.06540000002,6.61801290512085,CentralPark,0.5571685433387756,17.030820846557617,20.296571731567383,NA
997931.3055,217686.06540000002,6.4575934410095215,CentralPark,0.5565733313560486,14.730350494384766,18.122533798217773,NA
1011707.3055,246222.06540000002,6.5234785079956055,Crotona,0.6270169615745544,12.092351913452148,19.060400009155273,NA
1012691.3055,246222.06540000002,6.562166690826416,Crotona,0.6255905628204346,12.140308380126953,18.137516021728516,NA
1013675.3055,246222.06540000002,6.600191593170166,Crotona,0.6295926570892334,12.186189651489258,18.111604690551758,NA
1014659.3055,246222.06540000002,6.587038993835449,Crotona,0.6818256974220276,13.744245529174805,19.74224281311035,NA
1015643.3055,246222.06540000002,6.460849285125732,Crotona,0.6131148338317871,12.102961540222168,18.790922164916992,NA
1011707.3055,245238.06540000002,6.2668962478637695,Crotona,0.6030726432800293,11.346839904785156,18.081201553344727,NA
1012691.3055,245238.06540000002,6.2745466232299805,Crotona,0.5941436886787415,11.158097267150879,16.75975227355957,NA
1013675.3055,245238.06540000002,6.304658889770508,Crotona,0.5962092876434326,11.215730667114258,16.245277404785156,NA
1014659.3055,245238.06540000002,6.348158359527588,Crotona,0.6014869213104248,11.526822090148926,17.364349365234375,NA
1015643.3055,245238.06540000002,6.52585506439209,Crotona,0.6153354048728943,13.969277381896973,19.095111846923828,NA
1011707.3055,244254.06540000002,6.185455799102783,Crotona,0.5889341831207275,11.136343955993652,17.336652755737305,NA
1012691.3055,244254.06540000002,6.154999256134033,Crotona,0.580227792263031,10.75532054901123,16.25514793395996,NA
1013675.3055,244254.06540000002,6.157717704772949,Crotona,0.5774636268615723,10.646214485168457,16.129920959472656,NA
1014659.3055,244254.06540000002,6.1773247718811035,Crotona,0.5811545848846436,11.137659072875977,17.163442611694336,NA
1015643.3055,244254.06540000002,6.275482654571533,Crotona,0.5915906429290771,11.757057189941406,18.225679397583008,NA
1011707.3055,243270.06540000002,6.186470985412598,Crotona,0.5841650366783142,11.165083885192871,17.743858337402344,NA
1012691.3055,243270.06540000002,6.1439032554626465,Crotona,0.5816130042076111,11.558565139770508,17.292888641357422,NA
1013675.3055,243270.06540000002,6.117884159088135,Crotona,0.5789950489997864,11.670918464660645,17.348859786987305,NA
1014659.3055,243270.06540000002,6.109551906585693,Crotona,0.5754377841949463,11.213953018188477,17.656864166259766,NA
1015643.3055,243270.06540000002,6.193370342254639,Crotona,0.579006016254425,11.367265701293945,18.07225799560547,NA
1001867.3055,253110.06540000002,5.985908508300781,Highbridge,0.5847680568695068,9.774914741516113,14.973515510559082,NA
1002851.3055,253110.06540000002,6.037550926208496,Highbridge,0.5899500846862793,10.18214225769043,15.422978401184082,NA
1003835.3055,253110.06540000002,6.118288993835449,Highbridge,0.6007122993469238,10.815814018249512,17.289451599121094,NA
1004819.3055,253110.06540000002,6.160847187042236,Highbridge,0.6058752536773682,10.854677200317383,17.788156509399414,NA
1005803.3055,253110.06540000002,6.239940166473389,Highbridge,0.6096692681312561,10.638069152832031,17.30616569519043,NA
1000883.3055,252126.06540000002,6.022465229034424,Highbridge,0.5839120149612427,10.622364044189453,15.823745727539062,NA
1001867.3055,252126.06540000002,6.0091352462768555,Highbridge,0.5869538187980652,10.44955825805664,15.872123718261719,NA
1002851.3055,252126.06540000002,6.05756139755249,Highbridge,0.5911339521408081,10.838838577270508,16.707597732543945,NA
1003835.3055,252126.06540000002,6.104051113128662,Highbridge,0.5985428690910339,11.014819145202637,17.479379653930664,NA
1004819.3055,252126.06540000002,6.136220932006836,Highbridge,0.5970777273178101,10.532172203063965,16.360143661499023,NA
1005803.3055,252126.06540000002,6.219614505767822,Highbridge,0.6007697582244873,10.082921981811523,16.661727905273438,NA
1000883.3055,251142.06540000002,6.19577169418335,Highbridge,0.5937997698783875,12.53477668762207,16.663951873779297,NA
1001867.3055,251142.06540000002,6.0407185554504395,Highbridge,0.5886208415031433,11.845479965209961,17.51671600341797,NA
1002851.3055,251142.06540000002,6.066795349121094,Highbridge,0.5953590869903564,11.578944206237793,18.100444793701172,NA
1003835.3055,251142.06540000002,6.077182292938232,Highbridge,0.594979465007782,11.354691505432129,18.032516479492188,NA
1004819.3055,251142.06540000002,6.099941730499268,Highbridge,0.5888304114341736,10.605367660522461,16.723909378051758,NA
1005803.3055,251142.06540000002,6.167822360992432,Highbridge,0.5919895172119141,10.369324684143066,16.16726303100586,NA
1000883.3055,250158.06540000002,6.56300687789917,Highbridge,0.6739112734794617,14.57756233215332,19.07229995727539,NA
1001867.3055,250158.06540000002,6.257335186004639,Highbridge,0.606158971786499,13.102912902832031,18.825410842895508,NA
1002851.3055,250158.06540000002,6.150437355041504,Highbridge,0.595554530620575,11.940500259399414,18.9277400970459,NA
1003835.3055,250158.06540000002,6.078123569488525,Highbridge,0.5915736556053162,11.33906078338623,18.38569450378418,NA
1004819.3055,250158.06540000002,6.1075921058654785,Highbridge,0.5893214344978333,11.128072738647461,16.728071212768555,NA
1005803.3055,250158.06540000002,6.24751091003418,Highbridge,0.5954699516296387,11.063859939575195,17.400171279907227,NA
1000883.3055,249174.06540000002,7.239677906036377,Highbridge,0.7295197248458862,17.087432861328125,21.302289962768555,NA
1001867.3055,249174.06540000002,6.741888523101807,Highbridge,0.6511850953102112,15.165785789489746,20.534181594848633,NA
1002851.3055,249174.06540000002,6.467050552368164,Highbridge,0.6350603103637695,14.343087196350098,19.927249908447266,NA
1003835.3055,249174.06540000002,6.334503650665283,Highbridge,0.6129143834114075,13.066542625427246,18.9721736907959,NA
1004819.3055,249174.06540000002,6.312097549438477,Highbridge,0.5954368114471436,11.940961837768555,17.333894729614258,NA
1005803.3055,249174.06540000002,6.2848663330078125,Highbridge,0.6385164856910706,13.85291576385498,18.871864318847656,NA
1000883.3055,248190.06540000002,7.229772090911865,Highbridge,0.6947016716003418,16.53235626220703,21.348482131958008,NA
1001867.3055,248190.06540000002,7.179715156555176,Highbridge,0.7938018441200256,22.05326271057129,23.15329933166504,NA
1002851.3055,248190.06540000002,7.112364768981934,Highbridge,0.684108316898346,15.729537963867188,21.134063720703125,NA
1003835.3055,248190.06540000002,6.834003448486328,Highbridge,0.6588996052742004,14.467076301574707,19.68486213684082,NA
1004819.3055,248190.06540000002,6.747830867767334,Highbridge,0.6597456932067871,14.858270645141602,19.64055061340332,NA
1005803.3055,248190.06540000002,6.408985614776611,Highbridge,0.6207669377326965,13.229002952575684,19.219518661499023,NA
1000883.3055,247206.06540000002,6.502223491668701,Highbridge,0.6314513087272644,13.867709159851074,19.936695098876953,NA
1001867.3055,247206.06540000002,6.602427005767822,Highbridge,0.6440537571907043,13.9692964553833,20.211952209472656,NA
1002851.3055,247206.06540000002,7.00656795501709,Highbridge,0.6671212315559387,14.38209056854248,20.08355140686035,NA
1003835.3055,247206.06540000002,7.265705585479736,Highbridge,0.7232640385627747,17.116004943847656,21.360485076904297,NA
1004819.3055,247206.06540000002,7.180988311767578,Highbridge,0.7721654176712036,22.155715942382812,22.80091094970703,NA
1005803.3055,247206.06540000002,6.60753870010376,Highbridge,0.6632871031761169,15.794417381286621,21.274423599243164,NA
1000883.3055,246222.06540000002,6.223996162414551,Highbridge,0.599610447883606,13.9397611618042,19.205324172973633,NA
1001867.3055,246222.06540000002,6.288498401641846,Highbridge,0.5969740748405457,12.222232818603516,18.974576950073242,NA
1002851.3055,246222.06540000002,6.447216033935547,Highbridge,0.6145082712173462,11.965829849243164,17.93341636657715,NA
1003835.3055,246222.06540000002,6.634372234344482,Highbridge,0.6337421536445618,12.949993133544922,18.753759384155273,NA
1004819.3055,246222.06540000002,6.526742458343506,Highbridge,0.6276422739028931,12.980717658996582,19.231956481933594,NA
1005803.3055,246222.06540000002,6.199557781219482,Highbridge,0.6058316826820374,12.602849006652832,19.680356979370117,NA
1000883.3055,245238.06540000002,6.148557186126709,Highbridge,0.5934383273124695,15.166114807128906,19.12665557861328,NA
1001867.3055,245238.06540000002,6.15684700012207,Highbridge,0.5875316858291626,11.777580261230469,18.537050247192383,NA
1002851.3055,245238.06540000002,6.214923858642578,Highbridge,0.5949410200119019,11.402690887451172,17.125856399536133,NA
1003835.3055,245238.06540000002,6.2515740394592285,Highbridge,0.6240606904029846,12.696455001831055,18.67086410522461,NA
1004819.3055,245238.06540000002,6.001842021942139,Highbridge,0.5815036296844482,11.954920768737793,18.56328582763672,NA
1005803.3055,245238.06540000002,5.910253524780273,Highbridge,0.5740810036659241,11.149582862854004,18.891477584838867,NA
1000883.3055,244254.06540000002,6.107310771942139,Highbridge,0.5870282053947449,12.703641891479492,19.020723342895508,NA
1001867.3055,244254.06540000002,6.137981414794922,Highbridge,0.5859417915344238,11.270544052124023,17.865373611450195,NA
1002851.3055,244254.06540000002,6.211617946624756,Highbridge,0.5856934785842896,10.789029121398926,17.136062622070312,NA
1003835.3055,244254.06540000002,6.108037948608398,Highbridge,0.5845979452133179,11.325074195861816,17.756542205810547,NA
1004819.3055,244254.06540000002,5.871898174285889,Highbridge,0.5696004033088684,11.244200706481934,18.602542877197266,NA
1005803.3055,244254.06540000002,5.846452236175537,Highbridge,0.570553719997406,11.116402626037598,18.880617141723633,NA
1000883.3055,243270.06540000002,6.1000285148620605,Highbridge,0.5829923152923584,11.895767211914062,18.49739646911621,NA
1001867.3055,243270.06540000002,6.131864547729492,Highbridge,0.580314576625824,11.327532768249512,17.57439613342285,NA
1002851.3055,243270.06540000002,6.206943988800049,Highbridge,0.5851715803146362,11.097616195678711,17.790851593017578,NA
1003835.3055,243270.06540000002,6.063111782073975,Highbridge,0.5775101184844971,11.488279342651367,18.44318962097168,NA
1004819.3055,243270.06540000002,5.874248027801514,Highbridge,0.5663108229637146,11.31440544128418,18.55135154724121,NA
1005803.3055,243270.06540000002,5.865782260894775,Highbridge,0.5673171281814575,11.38305377960205,18.851953506469727,NA
1000883.3055,242286.06540000002,6.170716762542725,Highbridge,0.5847412943840027,11.771681785583496,17.93583869934082,NA
1001867.3055,242286.06540000002,6.159656047821045,Highbridge,0.58214569091796875,11.526638984680176,17.646411895751953,NA
1002851.3055,242286.06540000002,6.220982074737549,Highbridge,0.5909143686294556,11.959484100341797,18.473981857299805,NA
1003835.3055,242286.06540000002,6.043028354644775,Highbridge,0.5773226022720337,11.350590705871582,18.53379249572754,NA
1004819.3055,242286.06540000002,5.904346942901611,Highbridge,0.5658162236213684,11.498636245727539,18.359390258789062,NA
1005803.3055,242286.06540000002,5.901351451873779,Highbridge,0.5719321370124817,11.879026412963867,18.91946792602539,NA
1003835.3055,259014.06540000002,5.726067543029785,Inwood,0.5712890028953552,8.641063690185547,13.618721961975098,NA
1004819.3055,259014.06540000002,5.691218852996826,Inwood,0.5712284445762634,8.604037284851074,13.55347728729248,NA
1005803.3055,259014.06540000002,5.727659225463867,Inwood,0.5782633423805237,8.952607154846191,14.314717292785645,NA
1006787.3055,259014.06540000002,5.792579650878906,Inwood,0.582876980304718,9.29537582397461,15.539576530456543,NA
1003835.3055,258030.06540000002,5.744373321533203,Inwood,0.5705495476722717,8.57872200012207,13.778223037719727,NA
1004819.3055,258030.06540000002,5.781402111053467,Inwood,0.5743332505226135,8.65212631225586,13.624744415283203,NA
1005803.3055,258030.06540000002,5.808557987213135,Inwood,0.5743979811668396,8.745079040527344,13.878035545349121,NA
1006787.3055,258030.06540000002,5.846812725067139,Inwood,0.578144371509552,9.058765411376953,14.83177375793457,NA
1002851.3055,257046.06540000002,5.8596038818359375,Inwood,0.5788688659667969,8.972607612609863,14.185184478759766,NA
1003835.3055,257046.06540000002,5.850751876831055,Inwood,0.5778066515922546,8.8308687210083,14.0028657913208,NA
1004819.3055,257046.06540000002,5.889788627624512,Inwood,0.5761681199073792,8.763557434082031,13.717918395996094,NA
1005803.3055,257046.06540000002,5.92927360534668,Inwood,0.5792839527130127,9.118496894836426,14.27129077911377,NA
1006787.3055,257046.06540000002,5.954625606536865,Inwood,0.586404025554657,9.551908493041992,16.223325729370117,NA
1002851.3055,256062.06540000002,5.897961139678955,Inwood,0.5830103754997253,9.13362979888916,14.701985359191895,NA
1003835.3055,256062.06540000002,5.9595842361450195,Inwood,0.5857305526733398,9.382044792175293,14.553446769714355,NA
1004819.3055,256062.06540000002,6.023646354675293,Inwood,0.5885321497917175,9.739836692810059,14.82164478302002,NA
1005803.3055,256062.06540000002,6.082390308380127,Inwood,0.5958760380744934,10.217313766479492,15.984969139099121,NA
1006787.3055,256062.06540000002,6.106836318969727,Inwood,0.5997186899185181,10.468222618103027,16.698387145996094,NA
1002851.3055,255078.06540000002,5.976722717285156,Inwood,0.5930212140083313,9.593999862670898,15.390650749206543,NA
1003835.3055,255078.06540000002,6.0539045333862305,Inwood,0.5978204011917114,10.067597389221191,16.376705169677734,NA
