x,y,SVI,park,SocioEco,Minority
-73.76250042445609,40.762499477208344,0.5559999942779541,AlleyPond,0.38960000872612,0.864300012588501
-73.73750042455607,40.762499477208344,0.37220001220703125,AlleyPond,0.12610000371932983,0.733299970626831
-73.72916709125607,40.762499477208344,0.6518999934196472,AlleyPond,0.26579999923706055,0.8205999732017517
-73.73750042455607,40.754166143908364,0.4449999928474426,AlleyPond,0.3147999942302704,0.8779000043869019
-73.72916709125607,40.754166143908364,0.4449999928474426,AlleyPond,0.3147999942302704,0.8779000043869019
-73.74583375785608,40.74583281060838,0.7042999863624573,AlleyPond,0.5351999998092651,0.9143999814987183
-73.72916709125607,40.74583281060838,0.9359999895095825,AlleyPond,0.9314000010490417,0.9079999923706055
-73.76250042445609,40.7374994773084,0.3978999853134155,AlleyPond,0.2831000089645386,0.723800003528595
-73.75416709115609,40.7374994773084,0.3977999985218048,AlleyPond,0.17949999868869781,0.8629000186920166
-73.74583375785608,40.7374994773084,0.3977999985218048,AlleyPond,0.17949999868869781,0.8629000186920166
-73.73750042455607,40.7374994773084,0.3806999921798706,AlleyPond,0.2935999929904938,0.7763000130653381
-73.90416709055623,40.84583281020819,0.0843999981880188,Crotona,0.07599999755620956,0.5544000267982483
-73.89583375725623,40.84583281020819,0.0843999981880188,Crotona,0.07599999755620956,0.5544000267982483
-73.88750042395621,40.84583281020819,0.12939999997615814,Crotona,0.13740000128746033,0.8547000288963318
-73.87916709065621,40.84583281020819,0.5680000185966492,Crotona,0.5799000263214111,0.8234999775886536
-73.90416709055623,40.83749947690821,0.5576000213623047,Crotona,0.4302999973297119,0.965399980545044
-73.89583375725623,40.83749947690821,0.5576000213623047,Crotona,0.4302999973297119,0.965399980545044
-73.88750042395621,40.83749947690821,0.1678999960422516,Crotona,0.3407000005245209,0.6478000283241272
-73.87916709065621,40.83749947690821,0.6111000180244446,Crotona,0.4887000024318695,0.8812999725341797
-73.90416709055623,40.82916614360822,0.0908999964594841,Crotona,0.19660000503063202,0.9621000289916992
-73.89583375725623,40.82916614360822,0.0908999964594841,Crotona,0.19660000503063202,0.9621000289916992
-73.88750042395621,40.82916614360822,0.2563000023365021,Crotona,0.33500000834465027,0.6399000287055969
-73.87916709065621,40.82916614360822,0.5113999843597412,Crotona,0.29670000076293945,0.930400013923645
-73.85416709075618,40.71249947740844,0.06610000133514404,Forest,0.0706000030040741,0.34950000047683716
-73.84583375745618,40.71249947740844,0.9312000274658203,Forest,0.885699987411499,0.9082000255584717
-73.83750042415616,40.71249947740844,0.59579998254776,Forest,0.6743999719619751,0.836899995803833
-73.82916709085616,40.71249947740844,0.6535000205039978,Forest,0.5698999762535095,0.7623999714851379
-73.85416709075618,40.704166144108456,0.045899998396635056,Forest,0.10170000046491623,0.16419999301433563
-73.84583375745618,40.704166144108456,0.3562999963760376,Forest,0.2630999982357025,0.75279998779296875
-73.83750042415616,40.704166144108456,0.050999999046325684,Forest,0.18469999730587006,0.6080999970436096
-73.82916709085616,40.704166144108456,0.6535000205039978,Forest,0.5698999762535095,0.7623999714851379
-73.8708337573562,40.695832810808476,0.04729999974370003,Forest,0.13349999487400055,0.5702999830245972
-73.8625004240562,40.695832810808476,0.14980000257492065,Forest,0.09640000015497208,0.8705000281333923
-73.85416709075618,40.695832810808476,0.2425999939441681,Forest,0.1535000056028366,0.8057000041007996
-73.84583375745618,40.695832810808476,0.4851999878883362,Forest,0.16110000014305115,0.5537999868392944
-73.83750042415616,40.695832810808476,0.13860000669956207,Forest,0.15369999408721924,0.335999995470047
-73.82916709085616,40.695832810808476,0.11640000343322754,Forest,0.14470000565052032,0.5849000215530396
-73.93750042375626,40.86249947680815,0.2978000044822693,Highbridge,0.2924000024795532,0.5356000065803528
-73.92916709045625,40.86249947680815,0.3197000026702881,Highbridge,0.29019999504089355,0.7692999839782715
-73.92083375715625,40.86249947680815,0.3197000026702881,Highbridge,0.29019999504089355,0.7692999839782715
-73.94583375705626,40.854166143508174,0.18930000066757202,Highbridge,0.30379998683929443,0.7080000042915344
-73.93750042375626,40.854166143508174,0.2978000044822693,Highbridge,0.2924000024795532,0.5356000065803528
-73.92916709045625,40.854166143508174,0.415800005197525,Highbridge,0.26600000262260437,0.946399986743927
-73.92083375715625,40.854166143508174,0.6410999894142151,Highbridge,0.5532000064849854,0.5945000052452087
-73.94583375705626,40.84583281020819,0.511900007724762,Highbridge,0.22540000081062317,0.9240999817848206
-73.93750042375626,40.84583281020819,0.511900007724762,Highbridge,0.22540000081062317,0.9240999817848206
-73.92916709045625,40.84583281020819,0.415800005197525,Highbridge,0.26600000262260437,0.946399986743927
-73.92083375715625,40.84583281020819,0.6381000280380249,Highbridge,0.6373999714851379,0.9682999849319458
-73.94583375705626,40.8374994769082,0.511900007724762,Highbridge,0.22540000081062317,0.9240999817848206
-73.93750042375626,40.8374994769082,0.511900007724762,Highbridge,0.22540000081062317,0.9240999817848206
-73.92916709045625,40.8374994769082,0.8087000250816345,Highbridge,0.849399983882904,0.753600001335144
-73.92083375715625,40.8374994769082,0.2653000056743622,Highbridge,0.3246999979019165,0.4099000096321106
-73.94583375705626,40.82916614360822,0.4345000088214874,Highbridge,0.5618000030517578,0.7570000290870667
-73.93750042375626,40.82916614360822,0.4345000088214874,Highbridge,0.5618000030517578,0.7570000290870667
-73.92916709045625,40.82916614360822,0.765999972820282,Highbridge,0.4611999988555908,0.7412999868392944
-73.92083375715625,40.82916614360822,0.10300000011920929,Highbridge,0.25870001316070557,0.5371000170707703
-73.92083375715625,40.87916614340813,0.3370000123977661,Inwood,0.4424000084400177,0.732200026512146
-73.91250042385624,40.87916614340813,0.33660000562667847,Inwood,0.20469999313354492,0.784500002861023
-73.92916709045625,40.87083281010814,0.3197000026702881,Inwood,0.29019999504089355,0.7692999839782715
-73.92083375715625,40.87083281010814,0.23029999434947968,Inwood,0.15889999270439148,0.7276999950408936
-73.91250042385624,40.87083281010814,0.33660000562667847,Inwood,0.20469999313354492,0.784500002861023
-73.92916709045625,40.86249947680816,0.3197000026702881,Inwood,0.29019999504089355,0.7692999839782715
-73.92083375715625,40.86249947680816,0.3197000026702881,Inwood,0.29019999504089355,0.7692999839782715
-73.91250042385624,40.86249947680816,0.11550000309944153,Inwood,0.10090000182390213,0.6201000213623047
-73.96250042365628,40.81249947700825,0.25279998779296875,Morningside,0.08950000256299973,0.6960999965667725
